id,cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,pow_max,churn,tenure,months_activ,months_to_end,months_modif_prod,months_renewal,channel_epu,channel_ewp,channel_fix,channel_foo,channel_lmk,channel_sdd,channel_usi,origin_ewx,origin_kam,origin_ldk,origin_lxi,origin_usa,activity_apd,activity_ckf,activity_clu,activity_cwo,activity_fmw,activity_kkk,activity_kwu,activity_sfi,activity_wxe
17ceca9a6ffa1a2e8df2745cd36fcec1,3.866050924009275,0.0,2.8221680793680175,3.0448767174155633,0.0,1.1789769472931695,0.143805,0.0,44.31137796,0,1.9885589568786155,37.56,37.56,1,117.68,15.0,0,4,35.0,12.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
afb87979f7727267c5828eb6292a947d,3.330210784571528,4.2698163773458235,0.0,2.5080042078293294,0.0,1.2893659515200318,0.144039,0.0,46.30537836,1,0.0,26.0,26.0,2,24.12,13.164000000000001,0,5,48.0,11.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
c3ad9bb95bbe57d86e48c85fd1e78c3f,4.189799010639827,0.0,0.0,3.3573134377242804,0.0,1.2278867046136734,0.142819,0.0,44.31137796,0,0.0,15.96,15.96,1,185.39,15.0,0,7,76.0,7.0,76.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d00c79188d6d8d89fa3ac9d926c403b7,3.452706226511029,0.0,0.0,2.622959664190499,0.0,1.2860071220794747,0.142881,0.0,46.30537836,0,0.0,21.09,21.09,1,29.33,10.39,0,4,38.0,10.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fafa57f04b41d3cef1dac140b012ffd7,3.097604328874411,0.0,2.230448921378274,2.267148252391121,0.0,1.245018870737753,0.14166600000000001,0.0,44.31137796,0,1.4017450822370627,12.82,12.82,1,17.99,13.2,0,6,63.0,8.0,5.0,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c62f9cfe3cb39931335dbbb066c64a21,3.8446635282402393,0.0,3.3087777736647213,2.8242169806143314,0.0,1.2382970678753937,0.162326,0.08506799999999999,44.31137796,0,2.2711443179490782,13.4,13.4,1,65.29,13.856,0,7,75.0,8.0,5.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f4073a75b548c9c7754fd2ca310e6900,4.416657146654844,0.0,3.173186268412274,3.4188661696687874,0.0,2.1219535835452987,0.11523699999999999,0.100123,40.606701,0,2.159777672787248,7.18,7.18,1,301.62,15.001,0,4,39.0,8.0,25.0,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fb2ce50e4503be4509be93a234a99499,3.7890869150880286,0.0,0.0,2.946712567164916,0.0,1.3159703454569178,0.141083,0.0,44.31137796,0,0.0,9.92,9.92,1,47.85,13.2,0,5,55.0,9.0,26.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170e2d046828245da342561056e3e9a9,3.947874654897698,0.0,3.13481437032046,2.966751664051378,0.0,2.1209685650193766,0.11285999999999999,0.095969,40.606701,0,2.1252209363165644,37.44,37.44,1,95.59,15.001,1,4,35.0,12.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9e60d601060fe3a630ee70a28eedb8aa,4.452583700206957,0.0,3.472171146692363,3.4581662891821643,0.0,2.1186945078978376,0.115174,0.098837,40.606701,0,2.471056893815098,50.1,50.1,1,313.31,41.5,0,3,32.0,3.0,32.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bd218ae7a3940f12e8b2dda530b2d3d2,4.205853695464925,0.0,3.4394905903896835,2.908560075636236,0.0024033777200389737,1.1734776434529945,0.13536339220165514,0.05295074349405335,43.67448504099181,0,2.1169064677064826,48.6,48.6,1,72.29,13.856,0,4,46.0,1.0,0.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228e063de3cba97921f071e69a4855ce,3.9953719060281623,0.0,2.66838591669,2.941098805990063,0.0,2.12434117077496,0.099997,0.092422,58.99595196,0,1.602494068807281,-2.6,-2.6,1,97.73,9.9,0,7,84.0,11.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
590f900f02763ff9919c4042881f318a,4.328032845033525,0.0,3.7437448785924614,3.085952677041698,0.0,0.0,0.13536339220165514,0.0,43.67448504099181,0,0.0,29.64,29.64,1,204.63,19.8,0,9,107.0,12.0,107.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
c16564642c506fea8600d74a4b8fac3d,3.817961804531994,0.0,0.0,2.997386384397313,0.0,1.3040594662175993,0.14669400000000002,0.0,44.31137796,0,0.0,33.12,33.12,1,113.2,13.2,1,6,69.0,2.0,69.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b6c90140d800cd15699f21d07c3341f7,3.9440876794154343,0.0,2.8208579894397,2.9545705191486933,0.0,2.115943176939055,0.11285999999999999,0.09652100000000001,40.606701,0,1.8133140589458348,19.5,19.5,1,82.53,17.320999999999998,0,3,33.0,7.0,16.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a0deb1d14a870a70830166e4f2b5fe03,4.362482474751174,0.0,3.62293896921149,3.147623772974998,0.0,1.0322157032979815,0.161165,0.083909,44.31137796,0,2.545121480864834,9.96000000000001,9.96000000000001,1,73.34,11.5,0,7,77.0,8.0,15.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c10921c132d550710d9e413e3e3fa40f,4.108700296894465,0.0,0.0,3.2794889928396342,0.0,1.2683439139510646,0.14463099999999998,0.0,44.31137796,0,0.0,9.2,9.2,1,164.98,13.85,0,7,74.0,9.0,74.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27ecaabe4c7795e013027319e439ec5f,6.575458617032119,5.1081454089660046,2.359281127511066,3.085952677041698,0.0,1.5494956225639067,0.164556,0.086423,44.44470996,1,1.3050208239037266,0.0,0.0,2,0.0,10.392000000000001,0,6,75.0,1.0,25.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5e35c05dd14ea3db589313ca7f5deec8,3.168202746842631,0.0,2.507855871695831,2.293185706706598,0.0,1.252853030979893,0.147506,0.0,46.30537836,0,1.6410773133253742,28.76,28.76,1,19.14,13.85,0,4,38.0,9.0,38.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e4f43437a5ac971f10067681705c92,4.818865643530239,4.692229835772755,3.4008832155483626,3.0483874162206557,0.0,1.3085644135612389,0.145137,0.0,44.31137796,1,0.0,24.42,24.42,3,105.2,13.2,0,6,67.0,4.0,8.0,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2a018d187aaf3c584d3782ff71c55282,3.2467447097238415,0.0,2.4638929889859074,2.4252896164467943,0.0,1.2474822606770544,0.145541,0.0,44.31137796,0,1.6390878710837373,33.12,33.12,1,27.88,13.2,1,5,47.0,12.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9118067a782f0a3114057c20e4d173e9,6.4938915713497565,5.670589069893688,5.462285665834209,3.466593320509199,0.0,1.6103407114521568,0.11863599999999999,0.10175,40.606701,1,2.137164145129356,71.88,71.88,2,325.43,48.0,0,4,46.0,1.0,46.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17c697db09ff927e28911dbba7d45a1d,3.5212688755983854,4.039414119176137,0.0,2.6950173637074943,0.0,1.311541958401195,0.144902,0.0,44.31137796,1,0.0,15.72,15.72,3,45.85,13.2,0,7,76.0,7.0,76.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a5376b320cf5b379d974a7fead7087f9,3.9968180218795153,4.188281479522667,3.231979026831504,3.17381248325584,0.0,1.2839792842384798,0.14669400000000002,0.0,44.31137796,1,2.405414666951865,20.16,20.16,3,146.56,10.392000000000001,0,4,41.0,6.0,20.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f33926751930f316174f2e610fcfc1d0,4.740102034600812,0.0,3.6290016192869916,3.730520651503738,0.0,2.162056337360552,0.110615,0.095499,40.606701,0,2.596915827751136,-1.0,-1.0,1,420.99,26.4,0,5,48.0,11.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a199a65d6352d95ad529796a4b549cf6,4.242516582365605,0.0,3.3653007486379876,3.386074273011261,0.0,1.2778383330020475,0.138847,0.0,44.31137796,0,2.431170701483257,6.36,6.36,1,153.0,13.7,0,7,79.0,10.0,1.0,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23fea48caee3401fefa8aaf7af211246,4.132483825000562,0.0,3.6152133348013584,3.112273122029665,0.0,1.2430380486862944,0.16386900000000001,0.085224,44.31137796,0,2.5711029586337757,4.83,4.83,1,108.27,10.35,0,7,73.0,10.0,3.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
577713d2279ff344ae0bb7b9321b493c,4.353570041598004,4.455119064678402,3.3144992279731516,3.341311836371345,0.0,2.1230672437365663,0.114603,0.098261,40.606701,1,2.292521884574141,20.8,20.8,4,269.46,17.25,0,6,68.0,3.0,8.0,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4db7983f828fb1677438580c00a6e2b7,3.971739590887778,0.0,0.0,3.151388239179888,0.0,1.252610340567373,0.14438399999999998,0.0,44.31137796,0,0.0,33.12,33.12,1,137.5,13.2,0,5,47.0,12.0,1.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b5854f5121bc548ccbf77f83135a81ed,6.575458617032119,5.1081454089660046,2.359281127511066,3.5001129221596945,0.0,2.1922607186420433,0.11056500000000001,0.093638,40.728885,1,0.0,0.0,0.0,2,78.46,18.87,0,9,104.0,6.0,6.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
cc0c6ca04a1453f685dad044571de26e,3.550105999347593,2.296665190261531,2.367355921026019,2.6516559183893786,0.0,1.3081373786380386,0.13536339220165514,0.0,43.67448504099181,1,1.6341748717626001,20.960808456926713,21.128951648490418,2,205.61,10.392000000000001,0,4,39.0,8.0,14.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93e4cf8bec728ff0c77ad85e5fce039c,6.464027882883761,0.0,5.422121810246265,3.7881032928251868,0.0,1.2405492482825997,0.138598,0.0,44.31137796,0,2.808980268943034,-0.18,-0.18,1,258.71,13.15,0,3,44.0,3.0,20.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ffff7fa066f1fb305ae285bb03bf325a,4.705923551889028,0.0,3.7397305285647175,3.016908043972075,0.0,2.1206397284155662,0.11690999999999999,0.10057200000000001,40.606701,0,2.017116849438813,23.72,23.72,1,132.2,19.0,0,4,42.0,5.0,25.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
b8e315d95edb3672d6d7520d29049954,4.237191736575139,0.0,0.0,3.4152204914186686,0.0,1.2938043599193367,0.14571099999999998,0.0,44.31137796,0,0.0,25.7,25.7,1,213.83,13.856,0,5,56.0,3.0,56.0,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35acc47cd25450ad39d6aaf3cf9cfa14,4.096249383189612,0.0,0.0,3.268699632174002,0.0,1.321805483857539,0.144149,0.0,44.31137796,0,0.0,24.52,24.52,1,193.54,13.2,0,4,44.0,3.0,44.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56a5f062586da334221a29fb113e0c6a,6.095724683866818,0.0,4.8366278889636485,3.954825520192073,0.0,1.4661258704181992,0.162026,0.084143,44.31137796,0,0.0,29.76,29.76,1,770.44,13.2,0,5,70.0,1.0,70.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
72bb75b0b445cddf88fc18a1c59aedab,3.6858312746260635,0.0,0.0,2.859504560004816,0.0,1.244771761495295,0.144902,0.0,44.31137796,0,0.0,18.62,18.62,1,67.27,13.2,0,7,77.0,6.0,77.0,5.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32b24f3150763bec0e6c01a7de5d0860,5.892865625755908,0.0,4.735271458758092,4.0656323646082475,0.0,0.0,0.10823800000000001,0.091897,40.606701,0,0.0,-0.12,-0.12,1,761.06,65.0,0,3,35.0,12.0,11.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0cfefeec8796446a5e04f1276ac568f8,5.177741334728211,0.0,3.8815558297933115,4.00661277904071,0.0,2.1230672437365663,0.11008299999999999,0.09374600000000001,40.606701,0,2.8377020469308687,-2.8,-2.8,1,719.47,33.0,0,11,56.76896507611616,5.0,126.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
06725ab40cc504db79816bd845fafe0f,3.6363875858131567,0.0,2.8808135922807914,2.8161285677099785,0.0,1.2440295890300217,0.14669400000000002,0.0,44.31137796,0,2.0556840649194132,30.22,30.22,1,67.51,13.2,0,6,71.0,2.0,71.0,9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
e6dc66c99cfb913948737f36c0d197f4,4.380446420867364,0.0,0.0,3.018638095550696,0.0,2.0916669575956846,0.115174,0.098837,40.606701,0,0.0,19.08,19.08,1,116.16,15.24,0,6,66.0,5.0,66.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
036d42ed05323f72a1b04decc317587e,4.11293997608408,0.0,3.2281436075977417,2.8168839778933714,0.0,1.380211241711606,0.14571099999999998,0.0,44.31137796,0,1.9657659641826861,12.14,12.14,1,45.57,12.5,0,5,51.0,8.0,51.0,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1ee691b358d3e33fe74314d9038c9b1f,3.5886078047426864,0.0,0.0,2.7076978909884035,0.0,1.0913151596972228,0.16579000000000002,0.08855299999999999,44.31137796,0,1.6646419755561255,10.36,10.36,1,64.2,13.856,0,7,75.0,9.0,75.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
89ce7988665ccee699671a50734dffd0,4.403395087002509,0.0,3.316808752053022,3.5193777211400885,0.0024033777200389737,1.2385478876813278,0.13536339220165514,0.116454,46.70417796,0,2.5603610205816354,41.64,41.64,2,219.5,13.856,0,5,51.0,12.0,0.0,4.792645492701873,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a48dd724553ea9a8ca6ced3bf6b24e2a,4.278090224037604,0.0,3.4858633295973345,3.412386618672969,0.0,0.0,0.140621,0.0,44.31137796,0,2.632821582278979,11.37,11.37,1,184.3,13.15,0,4,50.0,8.0,11.0,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e6e811fcbf4a98a0a775fbd4d9fbd89d,4.244573972817435,0.0,3.1408221801093106,3.2527972241928786,0.0,2.156033991923621,0.11523699999999999,0.100123,40.606701,0,2.147738141119988,0.64,0.64,1,210.58,15.001,0,13,56.76896507611616,11.0,7.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6a23755984a1e7e972bded7e01cec895,3.9959859979137993,0.0,3.433769833924866,3.0654938182458524,0.0,1.4540822707310899,0.16695,0.08969500000000001,44.31137796,0,2.50996824891543,8.98,8.98,1,110.36,10.392000000000001,0,7,75.0,8.0,75.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
423ed1f636a09cd961f08c7d38f0cb73,6.022190743393823,5.821631420406194,4.854020467641952,4.1627262660470805,0.0,2.154849841520744,0.10950499999999999,0.093167,40.606701,1,2.801403710017355,-0.48,-0.48,2,1001.26,18.40291183544356,0,6,77.0,1.0,10.0,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dbfd7dc0a91b2eeb5f3149320261260b,4.68239781457553,0.0,0.0,3.8089425107720922,0.0024033777200389737,2.0764583877121514,0.161936,0.13633599999999998,41.1052014,0,0.0,61.74,61.74,1,375.89,21.04,0,4,46.0,4.0,7.0,16.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
294da5307503099d7714727b0afd1a5b,4.364175632770619,0.0,0.0,3.36891880234938,0.0,2.1688509037095542,0.11634000000000001,0.099998,40.606701,0,0.0,13.09,13.09,1,326.07,17.0,0,5,53.0,6.0,6.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
310b554f3d82de0a096dcb0c66d3472f,4.962752785240488,0.0,3.7618526944663833,4.130656956326539,0.0,1.2108533653148932,0.14316600000000002,0.0,44.31137796,0,2.9199197030243993,15.16,15.16,1,1130.11,10.392000000000001,0,6,66.0,5.0,66.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29ea80f927c6fd7fa1a665032d3e30e4,3.749736315569061,0.0,0.0,2.9301183427356383,0.0,1.2860071220794747,0.14669400000000002,0.0,44.31137796,0,0.0,30.22,30.22,1,87.21,13.2,0,4,46.0,1.0,46.0,9.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d11c91e9cd953e3a385dcd26b12d210c,4.392239560398111,0.0,0.0,3.5624582218301084,0.0,0.0,0.14463099999999998,0.0,44.31137796,0,0.0,4.83,4.83,1,308.07,10.35,0,7,73.0,10.0,73.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63540a81c9c5ea3dd6e7d7ff4554a047,4.327093167048512,0.0,2.621176281775035,3.3239468280100275,0.0,2.116375261179705,0.11518199999999999,0.098841,40.606701,0,1.6230424342463816,13.8,13.8,1,263.62,15.1,0,4,42.0,5.0,7.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
ee82498f802ebee3f9cb05a6255712f2,5.767607742606861,0.0,4.524266268766978,2.282032685605381,0.0,2.557170222298514,0.10016699999999999,0.091892,58.99595196,0,1.105510184769974,-2.6,-2.6,1,25.12,20.0,1,5,65.0,6.0,65.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
f5d0131848299aef640a12c7d92f59dc,3.024895960107485,0.0,0.0,2.1997825939689855,0.0,1.3469394626989906,0.142881,0.0,46.30537836,0,0.0,21.64,21.64,1,11.34,10.392000000000001,0,7,74.0,9.0,4.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
463e633774d38dace9f76921a67b10e0,4.309140245453068,0.0,0.0,3.479130279469337,0.0,1.2407987711173312,0.13755699999999998,0.0,46.55462196,0,0.0,23.4,23.4,1,257.87,10.392000000000001,0,5,58.0,12.0,0.0,10.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0f5231100b2febab862f8dd8eaab3f43,4.585596072930954,0.0,3.5494937132150133,3.7110315530060336,0.0,1.1726029312098598,0.142819,0.0,44.31137796,0,2.6747050237554393,21.81,21.81,2,440.78,13.15,0,3,31.0,4.0,11.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5232b77f218cbcd335472df38dfd340d,3.740441644949766,0.0,0.0,2.822115751579304,0.0,1.5338991007965945,0.165793,0.08853899999999999,44.31137796,0,0.0,7.8,7.8,1,65.91,10.392000000000001,0,7,75.0,9.0,75.0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3ed03301d40d540b760878d92cf9d143,3.585686278452497,2.322219294733919,0.0,2.7617249198976093,0.0,1.2024883170600935,0.14571099999999998,0.0,44.31137796,1,0.0,9.72,9.72,2,47.25,13.0,0,5,50.0,9.0,50.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
da0cf9330f9a4c0804557546a198ade3,3.498861688992884,0.0,2.781755374652469,2.6719777173141264,0.0,1.2357808703275603,0.14398,0.0,44.31137796,0,1.9498777040368747,25.47,25.47,1,44.9,13.8,0,5,55.0,4.0,8.0,7.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d545094288133cffa257a34e058350d4,4.376905290923814,0.0,3.3912880485952974,3.315422411252926,0.0,1.024485667699167,0.144152,0.0,44.31137796,0,2.437544461797492,29.88,29.88,1,136.54,14.49,0,4,44.0,3.0,9.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4a82b0c85156010423d8206d6cb68e36,3.9857407410500745,0.0,0.0,3.1045963540451815,0.0024033777200389737,1.806925776883732,0.142819,0.0,44.31137796,0,0.0,16.92,16.92,1,-299.24,10.392000000000001,0,11,56.76896507611616,5.0,6.0,4.792645492701873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
af9d605f89480ddd61d0c89174ffd8c4,4.950861185419759,0.0,4.146003933810869,4.029617908877059,0.0,1.2347702951609165,0.163868,0.085224,44.31137796,0,3.2339854787802116,4.86,4.86,1,580.94,10.392000000000001,0,4,37.0,10.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77b10a50c68b7b6caa905e6c18d43c52,4.315403504634351,0.0,0.0,3.489307252428562,0.0,1.2397998184470986,0.14316600000000002,0.0,44.31137796,0,0.0,16.66,16.66,1,265.24,13.2,0,5,53.0,6.0,53.0,5.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9d010a71c976a60095791dc53ab4ff08,5.032900678732676,0.0,4.556181846652911,3.482333236697889,0.0,2.2272695167098435,0.10016699999999999,0.091892,58.99595196,0,3.4084977511378836,0.0,0.0,1,96.57,30.0,1,4,42.0,5.0,42.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
74788a4473b16b2cd2adf9d28e06a6f9,4.362953458944285,2.673941998634088,3.2612628687924934,3.4589957112564687,0.0,1.1708482036433094,0.164447,0.08580299999999999,44.31137796,1,2.3568668466823857,6.45,6.45,2,188.66,13.856,0,5,49.0,10.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fbc6b99521d126d7068064c045327bd5,2.5237464668115646,0.0,0.0,1.5939502952639875,0.0,1.6176292977578421,0.164197,0.085553,46.30537836,0,0.0,27.28,27.28,1,2.73,13.856,0,5,48.0,11.0,2.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8e69c75e52d2d8facc28a9a0084112d6,5.030441841596446,0.0,4.05656185185946,3.970439862951764,0.0,2.5582284218033258,0.100092,0.09105099999999999,58.99595196,0,2.9848602198276746,0.12,0.12,1,602.17,39.0,0,5,59.0,12.0,59.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b5a06d4bb79eaff64510af3ea13b152e,4.982298375596491,4.242864296140707,0.0,3.8111170127173657,0.0,0.5646660642520893,0.14316600000000002,0.0,44.31137796,1,0.0,24.9,24.9,3,654.27,15.0,0,4,43.0,4.0,26.0,7.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
e3b14dd5711a8280de4dbccaa994d85f,6.2781664495245595,3.839917775678681,5.1828994675482605,3.327767489902729,0.0,1.2619761913978127,0.16708599999999998,0.08844400000000001,45.30837756,1,1.983761560286165,14.56,14.56,2,128.71,13.2,0,5,48.0,11.0,48.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
e326ddb7701e6a6d34223236edc6b9c9,5.873395012700971,0.0,4.694008182206522,4.030809330779847,0.0,2.2273209825488447,0.11008299999999999,0.09374600000000001,40.606701,0,2.942499148440218,-4.62,-4.62,1,722.5,44.5,0,6,65.0,6.0,65.0,5.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4bf5f11e5a89d8ad1777df4a57a63f82,4.577595190977317,0.0,0.0,3.3175326705083674,0.0,1.212187604403958,0.143575,0.0,44.31137796,0,0.0,33.84,33.84,1,233.64,15.0,0,4,47.0,0.0,1.0,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95592d0d8915156282e3cc5363d4a377,3.939619078956698,0.0,3.025715383901341,2.9413225678860893,0.0,2.121822376752185,0.11523699999999999,0.100123,40.9390266,0,2.023334782538309,17.16,17.16,1,99.2,16.5,1,7,72.0,11.0,72.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b0f89443e632a3e4c967bdd06cd2ee3e,4.329235115569424,0.0,3.5444401373176926,3.3239715456140466,0.0,2.158573556172256,0.114604,0.098262,40.606701,0,2.5325123292903884,48.08,48.08,1,242.28,52.5,0,11,56.76896507611616,5.0,7.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a057e39764027fb79559a8bda087fab7,4.496500674215623,0.0,3.3877456596088638,3.480134911548431,0.0,2.1230672437365663,0.114025,0.097683,40.606701,0,2.3603661730532695,11.54,11.54,1,383.81,15.01,0,4,41.0,6.0,6.0,5.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87d449638e8776eba382fdf0782143c4,3.6900187807886953,0.0,0.0,2.9887952130112745,0.0,1.2380461031287955,0.19498800000000002,0.0,44.31137796,0,0.0,-1.32,-1.32,1,315.1,13.856,0,4,37.0,10.0,37.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1252210fdcc5681b050c704f1a6b8df8,3.9505595616118003,0.0,2.909556029241175,3.118469752003986,0.0,1.1696744340588068,0.14166600000000001,0.0,44.31137796,0,2.067219688974141,16.44,16.44,1,113.25,13.856,1,4,40.0,7.0,6.0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3b1762ce129b49b684f9726bd57019da,3.713994267660644,0.0,0.0,2.8901302739712103,0.0,0.0,0.14571099999999998,0.0,44.31137796,0,0.0,8.40000000000001,8.40000000000001,1,93.5,11.2,0,4,45.0,9.0,24.0,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
